step,disc_loss,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,0.2861750877222022,0.0007724112475182565,0.18619994937744783,0.016529071254267613,0.5008326360471953,0.0,0.5008326360471953,0.5008326360471953,0.5684910784497639,0.0,0.5684910784497639,0.5684910784497639,0.5684942420061179,0.0,0.5684942420061179,0.5684942420061179
2,0.3060495083489572,0.013386010214416766,0.23444555177515228,0.00027671374339122146,0.41174713230292137,0.0,0.41174713230292137,0.41174713230292137,0.5158042216467059,0.0,0.5158042216467059,0.5158042216467059,0.5158042224374164,0.0,0.5158042224374164,0.5158042224374164
3,0.24846442301035093,0.0063049090315570044,0.23209075725419306,0.001833607151960348,0.5221367706707573,0.0,0.5221367706707573,0.5221367706707573,0.5182420138137894,0.0,0.5182420138137894,0.5182420138137894,0.5182420487032673,0.0,0.5182420487032673,0.5182420487032673
4,0.27765004706104474,0.0004775500491438489,0.21030710881979434,0.004871327998395847,0.48796675763966474,0.0,0.48796675763966474,0.48796675763966474,0.5414074697296146,0.0,0.5414074697296146,0.5414074697296146,0.54140772840135,0.0,0.54140772840135,0.54140772840135
5,0.2362667485390042,0.007947636532890101,0.2500570137410795,4.450807888911612e-06,0.5282063575510627,0.0,0.5282063575510627,0.5282063575510627,0.49994298950911653,0.0,0.49994298950911653,0.49994298950911653,0.4999429895093145,0.0,0.4999429895093145,0.4999429895093145
6,0.21765672965664593,0.011400068624795034,0.22958477278482867,0.00019890428165636465,0.5949985279807236,0.0,0.5949985279807236,0.5949985279807236,0.5208499475270522,0.0,0.5208499475270522,0.5208499475270522,0.520849947939893,0.0,0.520849947939893,0.520849947939893
7,0.26740382368949506,0.0037978901663848763,0.23827739951874619,0.0007843493963766157,0.4776942650287425,0.0,0.4776942650287425,0.4776942650287425,0.5118633393006153,0.0,0.5118633393006153,0.5118633393006153,0.5118633456020408,0.0,0.5118633456020408,0.5118633456020408
8,0.25118146066685365,0.002602458548883746,0.24768208781841547,0.0012344720041052026,0.49996592301103027,0.0,0.49996592301103027,0.49996592301103027,0.5023233099507116,0.0,0.5023233099507116,0.5023233099507116,0.5023233252593039,0.0,0.5023233252593039,0.5023233252593039
9,0.3262546989852576,0.019513467557991104,0.23493447049077343,1.6701131436147598e-05,0.37793240498518965,0.0,0.37793240498518965,0.37793240498518965,0.5152996074988453,0.0,0.5152996074988453,0.5152996074988453,0.5152996075017225,0.0,0.5152996075017225,0.5152996075017225
10,0.3601843307605546,0.02165115094435177,0.2357430169591126,1.062208337954118e-05,0.3249564808180246,0.0,0.3249564808180246,0.3249564808180246,0.5144662555917328,0.0,0.5144662555917328,0.5144662555917328,0.5144662555928946,0.0,0.5144662555928946,0.5144662555928946
11,0.3224934762867626,0.003713431343282947,0.20973781048176224,0.007369569162488099,0.40738572226603204,0.0,0.40738572226603204,0.40738572226603204,0.5420285920695898,0.0,0.5420285920695898,0.5420285920695898,0.5420291846397363,0.0,0.5420291846397363,0.5420291846397363
12,0.23301665514557818,0.00467890711829122,0.2590365621305378,0.00015192413177489428,0.5257542806864026,0.0,0.5257542806864026,0.5257542806864026,0.4910436540030788,0.0,0.4910436540030788,0.4910436540030788,0.4910436542298296,0.0,0.4910436542298296,0.4910436542298296
13,0.2620483196161463,0.0021394185147072253,0.23515906377509868,1.9286536007134814e-05,0.4912746090441752,0.0,0.4912746090441752,0.4912746090441752,0.5150679802538312,0.0,0.5150679802538312,0.5150679802538312,0.5150679802576664,0.0,0.5150679802576664,0.5150679802576664
14,0.23781366522041072,0.0012199234744325604,0.23205065087801832,0.0003298568722331918,0.5450171777697761,0.0,0.5450171777697761,0.5450171777697761,0.5182836406369218,0.0,0.5182836406369218,0.5182836406369218,0.5182836417662386,0.0,0.5182836417662386,0.5182836417662386
