step,disc_loss,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,127704355.41622104,46687349.65493367,0.1961898631447312,0.02008151519291454,0.541372148445931,0.025953238484204597,0.504837697517598,0.6023412347562782,0.5573504257514321,0.015849850424616646,0.5207267769945718,0.574634281198102,0.5573548438120861,0.01584602791171639,0.5207495122237805,0.5746428894852531
2,150410582.59964943,109177095.26512216,0.3183808176632442,0.03348392216319637,0.47313544754565184,0.021071517206818567,0.43988942914410334,0.5096426908525231,0.436353058387772,0.02613318183472358,0.34860501261597343,0.47026584104859565,0.4363633138511096,0.02613983677513026,0.34860582445073407,0.4702989644490353
3,98823805.06710029,83692041.11265911,0.1730296984007476,0.025735817936447244,0.5047037756410524,0.019324067436847003,0.477298115465735,0.5501980531954944,0.5854150607000337,0.033897296048808284,0.5120196460331926,0.6268357299657213,0.5854227320577248,0.033893420504538266,0.5120202686372053,0.6268299047103216
4,162267136.13723856,76528332.0522043,0.22945066284812005,0.020362050393273774,0.5131652952659111,0.031308726326267085,0.4302625413431783,0.5644730761833707,0.5215974578554613,0.024117851214682177,0.4527054588909588,0.5551071689209137,0.5216017196070601,0.024116433166199686,0.452702173598152,0.5551067844847978
5,137300203.3441209,63001421.22124794,0.22852892240084582,0.04315184268046106,0.5530429202903424,0.07626675225565448,0.361489413115902,0.6843023963681981,0.523595414966918,0.03959285274934952,0.43838459997271,0.6221585757509468,0.5236159807046205,0.03960515071383813,0.4383659010103714,0.622252162129538
6,136513796.19336474,101370244.97185569,0.2608199799728217,0.023041453842541585,0.4756621927413297,0.036519958108692074,0.40981513969212746,0.5516383866829253,0.4909060623661255,0.04053816594369284,0.3731981812600373,0.5829569131514256,0.4909113198932001,0.04053870893091309,0.3732080781258515,0.5829751266628316
7,124552988.15254024,41618329.88539138,0.32875384505484806,0.07756458439961417,0.3792760867071652,0.1596341626212621,0.19285352630581698,0.6486615742779509,0.43649844710797786,0.10592377104258283,0.27850172725510947,0.6885770874037771,0.4365506212470812,0.10591736939049039,0.27859478034238633,0.6886459316480507
8,85416560.66842598,109366374.65280703,0.2448875142330074,0.010772148574742017,0.4944715122284754,0.028046673807384615,0.44649937734075384,0.554990247904825,0.5052761174839667,0.0116530916995034,0.48401129460241604,0.53041347538563,0.5052772843783739,0.011652846692763168,0.48401221143880513,0.5304151878561516
9,126945886.29819334,51963352.03683054,0.15081408625877626,0.014238963509573611,0.5380949268015165,0.034529593571200855,0.47757428777313693,0.6083748044237997,0.6138267158098475,0.041039992536330526,0.5176835662270558,0.6520835135716267,0.6138293423746792,0.04104000707650811,0.51768366831291,0.652086578135259
10,184859003.83860946,267921764.60271406,0.27318170474040826,0.01541945403461199,0.5043714390319702,0.038541198287628885,0.4034184356315602,0.5661700662946817,0.47861715225361745,0.03662828264418771,0.43858844773633776,0.5909719297722105,0.47861979779083097,0.03663348643570603,0.43859142368775883,0.5909973472587093
11,112601092.64981481,60036023.645765364,0.238528657628591,0.04452609220524154,0.47342409647754224,0.08702304501578875,0.3146768280116463,0.6513847331909997,0.517152313310348,0.07339461373678129,0.34719218950476816,0.6297125388672455,0.5171726542572328,0.0733933648356801,0.3472100347548655,0.6297515436170739
12,129675787.28824925,46732893.70791513,0.279961662099232,0.03428532091704864,0.5077269180140234,0.037032408989529135,0.43054294058983344,0.5711737038774272,0.4710992998560439,0.015023706813788736,0.4380879912007897,0.5093847915758689,0.47111041568415174,0.015023822707696219,0.4380923193587096,0.5094106957180725
13,114238471.28740324,49904683.477846034,0.24821523282955035,0.014072095942646731,0.46394369946072156,0.05155728061628312,0.3737942014654004,0.5350963221473279,0.5021721512613337,0.019561853133003286,0.47327451565022116,0.56636026070902,0.5021741791818953,0.019562853421742132,0.473274696631647,0.5663657698211257
14,125162419.96817553,25546663.17586385,0.25128483370021526,0.023514772823483545,0.3821244545846744,0.05283392692678998,0.2754000179245002,0.49000784439571177,0.5013889907910316,0.05169038060523614,0.362734568439649,0.5735890752332024,0.5013947428100276,0.0516923898414732,0.3627342706544166,0.5736151459082093
15,114192029.56114231,171167122.89428994,0.29502836591755627,0.021097623736223425,0.4554488092420686,0.03653008808945934,0.39262758351952176,0.5195303260340567,0.4571044532495548,0.017111152244070175,0.4307992153591095,0.489713283075522,0.4571086462598191,0.017114113891669024,0.4308008932510031,0.4897262973089282
16,108375937.27940327,53243542.156649984,0.23120802945959912,0.03738811152402519,0.5276848462082222,0.04250584546511097,0.46732661374358064,0.6113582969225516,0.5236334064434848,0.06544385558758727,0.47126441983342837,0.7706542946479883,0.5236476487020318,0.06544071990146308,0.4712850628646781,0.770656915370561
17,124516025.41539548,59406897.02387321,0.2526454664728486,0.024517595823291074,0.5848644099141528,0.060937766179478395,0.42651999824701514,0.6707408741843875,0.4977287747639123,0.01921153365385714,0.46534314867837184,0.54108550530863,0.49773457512654695,0.019206724250542942,0.4653782503217091,0.5410879339557614
18,131650434.93527028,39956844.69473911,0.29554576228254864,0.03956597572637106,0.3669439809198479,0.09022178358023963,0.24650747299380205,0.5345323856283515,0.45879823532021713,0.051443293883492676,0.38425157825711215,0.5691577826674893,0.4588130264679632,0.05144676170364966,0.3842629065130588,0.5691761569935176
19,94890895.48628902,86914223.15766785,0.15598330280563394,0.03541159460897685,0.6529616344926961,0.06855151345373356,0.5313843381968308,0.737918749322102,0.6120577200182645,0.07405464444712431,0.4911255423428144,0.7405759685907859,0.6120725749694315,0.07404778609707546,0.49116563218749587,0.7405856101329665
20,192502583.803946,155681015.69743583,0.23626249616966016,0.016226113451661344,0.5079634290752147,0.019311507243085203,0.47561754970056214,0.5430402542413839,0.514449816953618,0.022439165526988065,0.47006046548710056,0.561169790980672,0.5144524592388389,0.022437670013697734,0.4700729124552208,0.5611740099213862
