step,disc_loss,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,0.2453696997074852,0.03747914530995479,0.24533418753714015,0.02710724445433202,0.5172341410037777,0.04767326409270769,0.45058511127706197,0.635114920507535,0.5050207548368688,0.018158590112590852,0.45049956591259704,0.5296384196928984,0.5050276913227267,0.018145358049258483,0.45057478460457373,0.5296594348489473
2,0.24904090587087624,0.03294559460223271,0.24773222397807987,0.01997480199683996,0.5075294005944274,0.039963580693141654,0.43579575728615916,0.5863673719072422,0.5031017512913579,0.028711572725371788,0.41047993456920384,0.5331789144675251,0.5031056302300574,0.028709221830900297,0.41047815069410826,0.5331821414821202
3,0.2607101085458492,0.057172096339706144,0.2260741751361647,0.02723404678655219,0.5071551563354382,0.03329800686327611,0.42136725536485325,0.5647728037106108,0.5256379379451446,0.032477826577992204,0.47648074576053806,0.6249424487683515,0.5256462932055603,0.03248568176267652,0.4765029281518967,0.6249789484547995
4,0.25367894101656113,0.02339929255397119,0.2364277438456045,0.017789013495340775,0.510584623455922,0.051926153707245216,0.3928220211668465,0.6218934874580991,0.5143477264113586,0.023866566652702533,0.45591049262680855,0.5763030849229986,0.5143511043031118,0.023869005341233398,0.4559097401954528,0.5763122584817746
5,0.2571413701751909,0.05210754290988274,0.24454175313986815,0.026662776731825412,0.4943443476607615,0.03976016653511708,0.4079301317954961,0.5942393424490897,0.5062090936782977,0.026688836127862048,0.4146488551992682,0.5392744347504941,0.5062159846960244,0.02668312901281841,0.41467861622412444,0.5392825685427256
6,0.25712670141414223,0.04978722526971646,0.23687474780926798,0.01760088390778997,0.5015075156138622,0.04234618062002553,0.43655459222177073,0.6031513179288288,0.5135205715541067,0.01457784305804114,0.4930165660152504,0.5611487091430228,0.5135237824619947,0.014578746693266885,0.4930179432698334,0.5611587619358627
7,0.25280585197582267,0.0273395181894931,0.24719512783123998,0.025920499996014944,0.5003856350475595,0.05204309906578824,0.4132320587810456,0.6527707159300028,0.5030393130685877,0.015006780997231798,0.4674477972600723,0.5178307133478554,0.5030459241098282,0.015001894223525306,0.4674364530992017,0.5178385130001986
8,0.25501602519106875,0.049772008347802814,0.2357079747218837,0.014132641103753053,0.5095426561821977,0.06524133046482197,0.3499558929184879,0.6314162454215276,0.5147348488081753,0.015023573498314059,0.47900098012389514,0.552466555863327,0.5147369261369048,0.015024199477381869,0.47900059009623397,0.5524743381406501
9,0.25925086559796273,0.04243296771570771,0.23384733094993443,0.021859932771596775,0.5009100048172097,0.03707853063243476,0.42584663565341735,0.5505387497210001,0.517076371797023,0.025141604427865935,0.4689217799544774,0.5791925385470142,0.5170814428527072,0.02514398525081831,0.4689289248491332,0.5791983210310171
10,0.23887813457120455,0.030352009212960458,0.257492411877606,0.036630322822338,0.5211462859442774,0.038156656207624914,0.4706999966790004,0.6202057115394642,0.4947443126893515,0.0470010884751634,0.3319185654864298,0.5322841399493483,0.49475573750150087,0.04698113272214101,0.33199699978046465,0.5322962844670995
11,0.25037064289926947,0.03331988270140388,0.23945095586314047,0.0260004336183182,0.5128645307507264,0.03839249133154473,0.45169229048530257,0.6349393232855987,0.5112465920940843,0.02389690614899909,0.4562790916110051,0.5653432221201118,0.5112536245184799,0.023899293966752493,0.45627967952331216,0.5653826142844491
12,0.25314233193202923,0.04900122777158718,0.23515488593381823,0.026450690546359398,0.5117865524436942,0.042880978371614815,0.4302576606438472,0.6039249461120153,0.515445307447308,0.01901672576929195,0.49344120507603156,0.5823107032483585,0.5154528058305907,0.01902389947348842,0.49344303110228294,0.5823588862819679
13,0.24778722080712126,0.03637519399669884,0.24176489702147874,0.026697627334940233,0.5166011350946436,0.03163541322673132,0.4756863225754998,0.607810460847997,0.5095539139196135,0.03503617658804858,0.45859295664446625,0.6134662129889191,0.5095613042643969,0.035037902776246584,0.45861534571012397,0.6134994189590189
14,0.2621292938756652,0.04767664642017959,0.2393225189518391,0.025719383897039177,0.4886714285752437,0.033237793752115864,0.428510936128544,0.5289513217119176,0.5111644744566954,0.019035438493515102,0.47428639304042386,0.5447388099318846,0.5111709556733945,0.01902812407390365,0.47433164406144224,0.5447478249119457
15,0.26113149093233373,0.051184966044113184,0.2323265411221219,0.019703024984382873,0.4992911200119166,0.050031539857920075,0.4055829305773702,0.6021329950526408,0.5183357443949249,0.01805785132652266,0.49436287043471194,0.5639782147389398,0.518339797317235,0.018058472617898294,0.49436921595307054,0.5639903610525668
16,0.24151570545397028,0.033065831701104324,0.24147288157533145,0.017173069951755836,0.5276252697235762,0.02852084014912152,0.4980521723863154,0.583723930474735,0.5087926702288674,0.013720085803129287,0.469857182786113,0.5262644992915,0.5087956398407046,0.01371892468063398,0.46986409400501516,0.5262596554706187
17,0.2542626552493548,0.0447368599294244,0.2406552982725209,0.019146159846272697,0.5016184861451435,0.01778863237718771,0.46753245916805497,0.5341734457929177,0.5095647133224486,0.01133701257072868,0.48646602020330076,0.5315353645658543,0.5095684019795537,0.011334916642122488,0.48648053581978484,0.5315398391315354
18,0.24750074072321535,0.04069523325099885,0.24496255787941212,0.023515182588935563,0.5153144880138748,0.06532907679470439,0.4188920652445479,0.6472262605681836,0.5054089332066161,0.018499581822154342,0.4675932812002986,0.5328759924090202,0.505414351748038,0.018494985379822863,0.4675895988384271,0.5328730466519159
19,0.26163387881245576,0.03748767994624815,0.22939255401777692,0.022655098174983443,0.5035262194100012,0.04700622045793062,0.44082723011340663,0.6288623170386168,0.5225756533907278,0.038190931940533,0.48599045090319304,0.6416833263232076,0.5225817975262255,0.038200547761333956,0.48600031574960967,0.6417210301846822
20,0.24707257521664533,0.035234989942661145,0.2418865575445515,0.02979035321365442,0.5206768944206414,0.04628799774886907,0.4614984824014926,0.6535444130585757,0.5101702714399385,0.044197223479851756,0.37740651296217026,0.6175313717455455,0.5101786612886778,0.04418979671415853,0.37746139494071046,0.6175492329042871
21,0.2607628097962238,0.04065928346064652,0.2328371285957317,0.01955160640218672,0.4982925916050518,0.04125024360366106,0.4233729899020198,0.6112837154923827,0.5176217615544254,0.012180462629805038,0.5039550975823861,0.555842815510939,0.5176258136838595,0.012184011847195622,0.5039582109487617,0.5558542387506485
22,0.2666084090081229,0.04011599005305554,0.2363216148751595,0.02099123796850325,0.4848508149284613,0.04907934738924565,0.3937609512223768,0.5767231962483996,0.5145377745137122,0.025456678908689603,0.47571119058313915,0.6000246728082802,0.5145421992158685,0.025454518678760606,0.4757331332421072,0.6000281894287284
23,0.2499746986597357,0.04918871624453075,0.23381677640180765,0.014510894206139022,0.5189203568699261,0.03813995096273682,0.45193689875162324,0.6038316584579644,0.5165959832633555,0.011718916532071619,0.4965062218922214,0.5421171666478256,0.5165981524993415,0.011718565988531942,0.49650786376371503,0.5421196401488624
24,0.25585284648854767,0.04131141163981597,0.24278477120793596,0.018667088634251167,0.49833313385557043,0.0447566604800719,0.40592228310968925,0.6144601015250652,0.5076069917579642,0.01827283892268836,0.4774272867637798,0.5508990315880194,0.507610500184144,0.018272023829544196,0.47743960454676254,0.5509092303271126
25,0.2505686778224528,0.035239013110663325,0.24656567851806283,0.017331304282700095,0.5048289702643658,0.03326579704832466,0.43637801166240364,0.5846178434921042,0.5041229386357826,0.025915604003206114,0.4740617328081058,0.5923923790994228,0.5041259239439569,0.02591477342037401,0.4740700523696727,0.5923951943122694
26,0.2513802943947364,0.04456886835103933,0.2416084951020836,0.016867431365173047,0.5078696154802449,0.03750181365802409,0.42875480460323845,0.5717324082156786,0.5087568349063826,0.016989639516143178,0.45232438121505397,0.5286095737760097,0.5087596646755914,0.0169877285196575,0.45233175867903896,0.5286120256699653
27,0.2535878524079587,0.04476456538957385,0.23459730974488946,0.027181223557930043,0.5130688706642346,0.047690137977266914,0.4385266323826761,0.6642511032674514,0.5165810237696503,0.030056665904422797,0.48064049148649834,0.6165078791995047,0.5165889096386231,0.030060602882173052,0.48064409293797994,0.6165373252199006
28,0.25958532494382697,0.06876314134221155,0.2502311083200088,0.035393729428524076,0.48346497490671214,0.03743898895327736,0.401274225691123,0.5368141390139325,0.5003174249177454,0.023418635297041152,0.42449300205460316,0.5178492126237173,0.5003289052091455,0.023396170734520202,0.42457659112576046,0.51783800448055
29,0.24754211279511693,0.055859360789211096,0.24265545981402692,0.0126574206160742,0.5140962022512727,0.02997875273798977,0.4514428176268343,0.5707899868484589,0.5076825746975551,0.01670366898613902,0.46933996092738556,0.5271809433960936,0.5076841933357485,0.016703420027161412,0.46934083281471717,0.5271831051843026
30,0.2564205851344071,0.0522635719746181,0.23710655927968233,0.011022665084188577,0.5024870099094664,0.04245432983547135,0.3989618928978446,0.5619320591415653,0.5131792189484707,0.010587087232159287,0.49052195493905093,0.5411216447810969,0.5131804518979826,0.01058640285318714,0.4905248454759714,0.541120815796734
31,0.24473149536076594,0.03381110387009611,0.2502753889955248,0.016010313409050184,0.5153036764336506,0.04822252657556345,0.44343367286718594,0.6509377512519608,0.5009544020643597,0.03505538726906473,0.37882975313302714,0.5386720102319773,0.5009567661928507,0.03505247980039497,0.378840701534155,0.5386727995205697
32,0.2539316965532216,0.03259469910731924,0.23995637807021863,0.012673200960695585,0.5049449198997955,0.04338852432441338,0.4197706371914891,0.6150177006471633,0.510461837992775,0.01757173892380905,0.4645904362241291,0.5352515840705165,0.5104634755044124,0.0175716570024933,0.4645932819573317,0.5352505319232068
33,0.2578909780118626,0.05177506913027852,0.23763085740542894,0.017114779987841184,0.49877661744646207,0.035811190538941134,0.4353216407440196,0.5701981311137068,0.5127950705972448,0.016193028471702724,0.48503642117733203,0.5396801897154004,0.5127980257315955,0.016191495195947026,0.48504271161538204,0.5396836498564191
34,0.25671624339884397,0.04640593368397814,0.2459011145072946,0.02532616371562005,0.49343958051285813,0.04388663512888325,0.39702570180515623,0.5678729851197277,0.504479401053511,0.0189855346779437,0.4413500884187594,0.5287320067855205,0.5044858897284621,0.01898592336164946,0.4413557226403993,0.5287510365677148
35,0.24445563113167512,0.031128431428201722,0.23775537591851442,0.009093419865226831,0.5252887025297128,0.026478093841348457,0.4885121510616496,0.5761918637467992,0.5125423010624748,0.011847686062999796,0.4892101746381037,0.53772480640837,0.5125431355562797,0.01184712245797185,0.48920946031615764,0.5377243419053762
