step,disc_loss,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,0.700568263655275,0.08000938342557726,nan,nan,0.49467315188404565,0.03933477501119508,0.4084777090064718,0.5933962231222836,0.5049654341459382,0.027031439488469144,0.41179054731318543,0.5379833961774878,0.5049654341459382,0.027031439488469144,0.41179054731318543,0.5379833961774878
2,0.6981977313859598,0.07793973607642775,nan,nan,0.5204705233210488,0.03712063559234931,0.46821866323952305,0.614681263005123,0.49272789021624197,0.04808081028103654,0.3270536670471199,0.5318650748761584,0.49272789021624197,0.04808081028103654,0.3270536670471199,0.5318650748761584
3,0.7015077478558815,0.082798501229178,nan,nan,0.49864311066476724,0.04672407117400086,0.41101661310939086,0.5914631056276499,0.514113533316285,0.01921374392163623,0.48970160364511606,0.5676214915874205,0.514113533316285,0.01921374392163623,0.48970160364511606,0.5676214915874205
4,0.6934583224433422,0.07282698438478499,nan,nan,0.5192898058991446,0.04304981425235566,0.4646381611254905,0.6417738494506158,0.5054632633472226,0.04595395975672078,0.36907037601662007,0.6228353892980318,0.5054632633472226,0.04595395975672078,0.36907037601662007,0.6228353892980318
5,0.702686009815516,0.08088517379886313,nan,nan,0.5044314417153462,0.03266912983213467,0.4320819645158919,0.5812277597937316,0.500007791287179,0.028871857472202334,0.46693080105839857,0.5997045760143904,0.500007791287179,0.028871857472202334,0.46693080105839857,0.5997045760143904
6,0.6937689610722684,0.10115099007537073,nan,nan,0.5031679893959962,0.038037700697317926,0.4130584471500218,0.5590263752056166,0.5048983872603108,0.010621364571015809,0.4797088128725691,0.5306501270986811,0.5048983872603108,0.010621364571015809,0.4797088128725691,0.5306501270986811
7,0.6907360478484426,0.07853180996170939,nan,nan,0.5228323627843735,0.023137887267312068,0.4867686146412647,0.5648840337783106,0.5054497496771436,0.014977432489507685,0.4863562851402918,0.5416082200864174,0.5054497496771436,0.014977432489507685,0.4863562851402918,0.5416082200864174
8,0.6879323207596839,0.09049402737239105,nan,nan,0.5166003352797577,0.03623880580357847,0.4774600747924506,0.6025331917319733,0.4975591764261775,0.023118823991044205,0.4365711538253013,0.5559963875035376,0.4975591764261775,0.023118823991044205,0.4365711538253013,0.5559963875035376
9,0.692923571934766,0.0947357783627356,nan,nan,0.48961276423180455,0.018609983621099224,0.44382164557661663,0.5238385811291453,0.4994813305444302,0.030398785679733368,0.4052850550512439,0.5627249347583712,0.4994813305444302,0.030398785679733368,0.4052850550512439,0.5627249347583712
10,0.6965709226128058,0.10286405918451176,nan,nan,0.5117946735107048,0.04446616666601268,0.4263884046008486,0.6233064101443965,0.4919918371619511,0.024130339462528703,0.4174183672735077,0.5184132022341899,0.4919918371619511,0.024130339462528703,0.4174183672735077,0.5184132022341899
