step,disc_loss,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,0.700568263655275,0.08000938342557726,nan,nan,0.49467315188404565,0.03933477501119508,0.4084777090064718,0.5933962231222836,0.5049654341459382,0.027031439488469144,0.41179054731318543,0.5379833961774878,0.5049654341459382,0.027031439488469144,0.41179054731318543,0.5379833961774878
2,0.6981977313859598,0.07793973607642775,nan,nan,0.5204705233210488,0.03712063559234931,0.46821866323952305,0.614681263005123,0.49272789021624197,0.04808081028103654,0.3270536670471199,0.5318650748761584,0.49272789021624197,0.04808081028103654,0.3270536670471199,0.5318650748761584
3,0.7015077478558815,0.082798501229178,nan,nan,0.49864311066476724,0.04672407117400086,0.41101661310939086,0.5914631056276499,0.514113533316285,0.01921374392163623,0.48970160364511606,0.5676214915874205,0.514113533316285,0.01921374392163623,0.48970160364511606,0.5676214915874205
4,0.6934583224433422,0.07282698438478499,nan,nan,0.5192898058991446,0.04304981425235566,0.4646381611254905,0.6417738494506158,0.5054632633472226,0.04595395975672078,0.36907037601662007,0.6228353892980318,0.5054632633472226,0.04595395975672078,0.36907037601662007,0.6228353892980318
5,0.702686009815516,0.08088517379886313,nan,nan,0.5044314417153462,0.03266912983213467,0.4320819645158919,0.5812277597937316,0.500007791287179,0.028871857472202334,0.46693080105839857,0.5997045760143904,0.500007791287179,0.028871857472202334,0.46693080105839857,0.5997045760143904
6,0.6937689610722684,0.10115099007537073,nan,nan,0.5031679893959962,0.038037700697317926,0.4130584471500218,0.5590263752056166,0.5048983872603108,0.010621364571015809,0.4797088128725691,0.5306501270986811,0.5048983872603108,0.010621364571015809,0.4797088128725691,0.5306501270986811
7,0.6907360478484426,0.07853180996170939,nan,nan,0.5228323627843735,0.023137887267312068,0.4867686146412647,0.5648840337783106,0.5054497496771436,0.014977432489507685,0.4863562851402918,0.5416082200864174,0.5054497496771436,0.014977432489507685,0.4863562851402918,0.5416082200864174
8,0.6879323207596839,0.09049402737239105,nan,nan,0.5166003352797577,0.03623880580357847,0.4774600747924506,0.6025331917319733,0.4975591764261775,0.023118823991044205,0.4365711538253013,0.5559963875035376,0.4975591764261775,0.023118823991044205,0.4365711538253013,0.5559963875035376
9,0.692923571934766,0.0947357783627356,nan,nan,0.48961276423180455,0.018609983621099224,0.44382164557661663,0.5238385811291453,0.4994813305444302,0.030398785679733368,0.4052850550512439,0.5627249347583712,0.4994813305444302,0.030398785679733368,0.4052850550512439,0.5627249347583712
10,0.6965709226128058,0.10286405918451176,nan,nan,0.5117946735107048,0.04446616666601268,0.4263884046008486,0.6233064101443965,0.4919918371619511,0.024130339462528703,0.4174183672735077,0.5184132022341899,0.4919918371619511,0.024130339462528703,0.4174183672735077,0.5184132022341899
11,0.6948011588779355,0.10955149681715719,nan,nan,0.4968798378650856,0.03885399092323362,0.3954304533090292,0.5403832657228977,0.4862041770750469,0.011174043368543461,0.45235798522537546,0.4961899200535841,0.4862041770750469,0.011174043368543461,0.45235798522537546,0.4961899200535841
12,0.6821002600299918,0.09643648504353217,nan,nan,0.5199032840933557,0.051180129855199465,0.4249590673091123,0.6061627998433676,0.5001437503844588,0.017521734607060687,0.4676143176410993,0.5289896181957234,0.5001437503844588,0.017521734607060687,0.4676143176410993,0.5289896181957234
13,0.6813029330735496,0.10873707084689657,nan,nan,0.5074746324546676,0.024583868482466957,0.47184061774457975,0.5756533913341323,0.49458319258786343,0.021677174651293287,0.4413030941771128,0.5289344482114124,0.49458319258786343,0.021677174651293287,0.4413030941771128,0.5289344482114124
14,0.6802652382612814,0.0976228211822555,nan,nan,0.5134003534348562,0.04232638663850177,0.4205905451645883,0.5957013626772594,0.4767590640740982,0.03479062872811885,0.41133111808114686,0.5504990125434983,0.4767590640740982,0.03479062872811885,0.41133111808114686,0.5504990125434983
15,0.6684494046878494,0.09819835721946601,nan,nan,0.5171237393952806,0.03585017559557546,0.4476860761045496,0.5800861180254184,0.4688994437281142,0.0500504633807089,0.3477587994467556,0.5164326274528905,0.4688994437281142,0.0500504633807089,0.3477587994467556,0.5164326274528905
16,0.6757712566955212,0.1059531810637658,0.7275483599038058,0.046833321627363624,0.49742648622586794,0.02739263390798733,0.44000247799776526,0.5426271151792915,0.4789856319188126,0.05105311317685515,0.3690210254125168,0.6070919562545132,0.48344461683281326,0.01815516962706113,0.44137580844542224,0.520630569771997
17,0.679287779677204,0.1043499437877724,0.7264609948527982,0.0466208637310466,0.5009142167800945,0.02173124151740443,0.45153267698714833,0.5382479928368687,0.49223221583263055,0.02095735888356669,0.45076741918269836,0.5338873401492821,0.48400090287383435,0.01894572591157462,0.4439020352982418,0.5214028192661224
18,0.6792197153718714,0.11527537153000833,0.71548551168312,0.028205319157135537,0.5086065277980147,0.02220639944604612,0.46860185087469536,0.5519822802779307,0.4725360299469138,0.029365959103878722,0.3929707622276121,0.5092022905890455,0.48952475675855517,0.023395678064057453,0.4367501895465582,0.5270378292618063
19,0.6710974536148949,0.1113385673721086,0.7371416725478164,0.04386661975493153,0.5005857499180015,0.013046699048809294,0.4788636544072877,0.5187982315404753,0.4815486492797394,0.031096279160318735,0.4290764596668352,0.5256415449865651,0.4789101259341854,0.02051180574839079,0.45518591435580863,0.534352697634868
20,0.6683344781090181,0.13108119696046822,0.7258587583727121,0.051244844056508566,0.4975514215953039,0.01689454510372903,0.4653108266486998,0.5253393222030069,0.46781832309259896,0.03422218723413807,0.4087389721711087,0.5349585859795188,0.4846882472535995,0.026800164124712225,0.4232427787172443,0.5262761960837681
