step,disc_loss,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,0.700568263655275,0.08000938342557723,nan,nan,0.49467315188404565,0.03933477501119506,0.4084777090064718,0.5933962231222836,0.5049654341459382,0.02703143948846915,0.41179054731318543,0.5379833961774879,0.5049654341459382,0.02703143948846915,0.41179054731318543,0.5379833961774879
2,0.6981977313859598,0.07793973607642775,nan,nan,0.5204705233210488,0.03712063559234931,0.46821866323952305,0.614681263005123,0.49272789021624197,0.048080810281036564,0.32705366704711986,0.5318650748761584,0.49272789021624197,0.048080810281036564,0.32705366704711986,0.5318650748761584
3,0.7015077478558815,0.082798501229178,nan,nan,0.49864311066476724,0.04672407117400086,0.41101661310939086,0.5914631056276499,0.514113533316285,0.01921374392163623,0.48970160364511606,0.5676214915874205,0.514113533316285,0.01921374392163623,0.48970160364511606,0.5676214915874205
4,0.6934583224433422,0.07282698438478499,nan,nan,0.5192898058991446,0.04304981425235565,0.4646381611254905,0.6417738494506158,0.5054632633472226,0.04595395975672078,0.36907037601662007,0.6228353892980318,0.5054632633472226,0.04595395975672078,0.36907037601662007,0.6228353892980318
5,0.702686009815516,0.08088517379886313,nan,nan,0.5044314417153462,0.032669129832134665,0.4320819645158919,0.5812277597937316,0.500007791287179,0.02887185747220236,0.46693080105839857,0.5997045760143905,0.500007791287179,0.02887185747220236,0.46693080105839857,0.5997045760143905
6,0.6937689610722684,0.10115099007537073,nan,nan,0.5031679893959962,0.038037700697317926,0.4130584471500218,0.5590263752056166,0.5048983872603108,0.010621364571015826,0.479708812872569,0.5306501270986811,0.5048983872603108,0.010621364571015826,0.479708812872569,0.5306501270986811
7,0.6907360478484426,0.07853180996170939,nan,nan,0.5228323627843735,0.023137887267312054,0.4867686146412647,0.5648840337783106,0.5054497496771436,0.014977432489507678,0.4863562851402918,0.5416082200864174,0.5054497496771436,0.014977432489507678,0.4863562851402918,0.5416082200864174
8,0.6879323207596839,0.09049402737239105,nan,nan,0.5166003352797577,0.03623880580357844,0.47746007479245056,0.6025331917319732,0.4975591764261775,0.023118823991044195,0.43657115382530143,0.5559963875035376,0.4975591764261775,0.023118823991044195,0.43657115382530143,0.5559963875035376
9,0.6929235719347661,0.09473577836273558,nan,nan,0.4896127642318046,0.01860998362109925,0.4438216455766166,0.5238385811291453,0.4994813305444302,0.03039878567973336,0.40528505505124396,0.5627249347583712,0.4994813305444302,0.03039878567973336,0.40528505505124396,0.5627249347583712
10,0.6965709226128058,0.10286405918451176,nan,nan,0.5117946735107048,0.04446616666601265,0.4263884046008487,0.6233064101443965,0.49199183716195116,0.02413033946252868,0.41741836727350773,0.5184132022341897,0.49199183716195116,0.02413033946252868,0.41741836727350773,0.5184132022341897
11,0.6948011588779355,0.10955149681715719,nan,nan,0.4968798378650856,0.03885399092323364,0.3954304533090292,0.540383265722898,0.4862041770750469,0.01117404336854344,0.4523579852253755,0.4961899200535841,0.4862041770750469,0.01117404336854344,0.4523579852253755,0.4961899200535841
12,0.6821002600299918,0.09643648504353215,nan,nan,0.5199032840933557,0.05118012985519944,0.4249590673091124,0.6061627998433675,0.5001437503844588,0.017521734607060684,0.4676143176410993,0.5289896181957234,0.5001437503844588,0.017521734607060684,0.4676143176410993,0.5289896181957234
13,0.6813029330735496,0.10873707084689652,nan,nan,0.5074746324546676,0.024583868482466936,0.4718406177445797,0.5756533913341322,0.49458319258786354,0.02167717465129327,0.44130309417711283,0.5289344482114123,0.49458319258786354,0.02167717465129327,0.44130309417711283,0.5289344482114123
14,0.6802652382612814,0.09762282118225547,nan,nan,0.5134003534348562,0.04232638663850176,0.4205905451645884,0.5957013626772594,0.47675906407409824,0.03479062872811885,0.41133111808114686,0.5504990125434983,0.47675906407409824,0.03479062872811885,0.41133111808114686,0.5504990125434983
15,0.6684494046878494,0.098198357219466,nan,nan,0.5171237393952807,0.03585017559557548,0.44768607610454947,0.5800861180254183,0.46889944372811415,0.05005046338070891,0.34775879944675553,0.5164326274528906,0.46889944372811415,0.05005046338070891,0.34775879944675553,0.5164326274528906
16,0.6757712566955212,0.1059531810637658,nan,nan,0.49742648622586805,0.027392633907987327,0.4400024779977653,0.5426271151792915,0.47898563191881266,0.05105311317685513,0.36902102541251686,0.6070919562545131,0.47898563191881266,0.05105311317685513,0.36902102541251686,0.6070919562545131
17,0.6709657127762044,0.10853684544821593,nan,nan,0.5067252120578645,0.018741431885793865,0.4639447949087788,0.5460889490624812,0.4838447159272633,0.03417512819905156,0.42806818625710386,0.5499740957681911,0.4838447159272633,0.03417512819905156,0.42806818625710386,0.5499740957681911
18,0.6694582309254719,0.10486845142365775,nan,nan,0.5122080384281789,0.015656058917226344,0.4878406447971655,0.5434640988466843,0.46843392934874856,0.04263818675293834,0.35381859343511934,0.5081758968573367,0.46843392934874856,0.04263818675293834,0.35381859343511934,0.5081758968573367
19,0.6752999749117641,0.13431642547574082,nan,nan,0.49622252402741696,0.023624263948984186,0.4535380175805865,0.5360457801475561,0.46189412867113266,0.025505563238567914,0.3983273658641763,0.507340903914094,0.46189412867113266,0.025505563238567914,0.3983273658641763,0.507340903914094
20,0.6712141129359802,0.10248634503708728,nan,nan,0.5030741349656814,0.03114653475161977,0.42720068254435856,0.5574712834925557,0.478539148823056,0.024920947006373505,0.43234948582586397,0.5174366981679546,0.478539148823056,0.024920947006373505,0.43234948582586397,0.5174366981679546
21,0.6636150419096828,0.11541103824206492,0.7646057836147402,0.07538291785057796,0.5137757027731572,0.02502333346882261,0.4665899634844295,0.5932701734384633,0.4502068146057828,0.05656270180142404,0.3217153884900503,0.5128126899448139,0.4680064111945545,0.04749357113998857,0.37566210458383653,0.5702166737691095
22,0.6644846449939653,0.12199099636133118,0.7784057404826336,0.05554565161810367,0.5017354287125211,0.02426692710858297,0.4330272629017681,0.5512382387881262,0.47474431229142705,0.049726346946303214,0.3931819510788723,0.6207987028106198,0.4609457495860012,0.04217504445869121,0.41107286446373387,0.5807124615441384
23,0.6630909119140425,0.1217161203720529,0.8719718681894106,0.06706759703381523,0.5142988224321909,0.020889899766035624,0.4873976595532907,0.5629433231327152,0.46347267719346985,0.053161738085880386,0.3852430774620397,0.5737447787252845,0.42564584653382587,0.07304972027282336,0.2605817588395883,0.5150698840300004
24,0.6553373776042577,0.11678431574408563,0.793478739825747,0.03907698239238466,0.5128275493842898,0.014786033774778834,0.48587386742675553,0.5405386326059543,0.4634168629183183,0.03920417671105072,0.3843870953058351,0.5470502255535918,0.45379337492526606,0.03848417232438427,0.39786103032563447,0.568749421123795
