step,disc_loss,disc_grad_norm,gen_loss,gen_grad_norm,real_score_mean,real_score_std,real_score_min,real_score_max,fake_score_mean_disc,fake_score_std_disc,fake_score_min_disc,fake_score_max_disc,fake_score_mean_gen,fake_score_std_gen,fake_score_min_gen,fake_score_max_gen
1,0.22936841566471544,0.0022888369932694275,0.2674258982643835,0.0012521731931891544,0.5250520155367435,0.0,0.5250520155367435,0.5250520155367435,0.48286762017411483,0.0,0.48286762017411483,0.48286762017411483,0.48286763533682703,0.0,0.48286763533682703,0.48286763533682703
2,0.31260054623815897,0.012218927430973636,0.2529737638412732,0.0008567387215774325,0.3850574926711222,0.0,0.3850574926711222,0.3850574926711222,0.4970350272222993,0.0,0.4970350272222993,0.4970350272222993,0.4970350345197656,0.0,0.4970350345197656,0.4970350345197656
3,0.26004242263296806,0.0067017004425906634,0.23216301830285427,0.0005404808782333292,0.4984156263117035,0.0,0.4984156263117035,0.4984156263117035,0.5181670224000289,0.0,0.5181670224000289,0.5181670224000289,0.518167025431286,0.0,0.518167025431286,0.518167025431286
4,0.25735991077032533,0.00199903431397086,0.24142617028876642,0.000840975919319531,0.49403921658169625,0.0,0.49403921658169625,0.49403921658169625,0.5086486284859211,0.0,0.5086486284859211,0.5086486284859211,0.5086486356837023,0.0,0.5086486356837023,0.5086486356837023
5,0.3177966085461488,0.005172326792562965,0.23793466757021806,3.2174775344007145e-06,0.3890753235943243,0.0,0.3890753235943243,0.3890753235943243,0.5122145271021101,0.0,0.5122145271021101,0.5122145271021101,0.5122145271022162,0.0,0.5122145271022162,0.5122145271022162
6,0.24744501012184633,0.0031869532456652028,0.23691271388783278,7.826548144296286e-05,0.5189067594054964,0.0,0.5189067594054964,0.5189067594054964,0.5132631985478879,0.0,0.5132631985478879,0.5132631985478879,0.5132631986108112,0.0,0.5132631986108112,0.5132631986108112
7,0.2108636826201023,0.007897273599274945,0.24241276119251245,0.00012849801132863714,0.5950037458516815,0.0,0.5950037458516815,0.5950037458516815,0.5076456954666564,0.0,0.5076456954666564,0.5076456954666564,0.5076456956343423,0.0,0.5076456956343423,0.5076456956343423
8,0.2328893292543911,0.0063747475148728805,0.2658851545167726,0.0006083281678670449,0.519194687936341,0.0,0.519194687936341,0.519194687936341,0.48435947161149895,0.0,0.48435947161149895,0.48435947161149895,0.48435947520042383,0.0,0.48435947520042383,0.48435947520042383
9,0.2727809221332292,0.0008791717932832288,0.23700647342640377,1.5656709317912743e-05,0.46875470067367675,0.0,0.46875470067367675,0.46875470067367675,0.5131668936623108,0.0,0.5131668936623108,0.5131668936623108,0.5131668936648285,0.0,0.5131668936648285,0.5131668936648285
10,0.24557035127218008,0.0020271712227459826,0.23779991940901968,4.324830550628267e-05,0.5218416968275783,0.0,0.5218416968275783,0.5218416968275783,0.5123526690229714,0.0,0.5123526690229714,0.5123526690229714,0.5123526690421494,0.0,0.5123526690421494,0.5123526690421494
11,0.1835257443295597,0.017217600420449397,0.2717597555244085,0.0037708676518533046,0.6286545529956922,0.0,0.6286545529956922,0.6286545529956922,0.4786941823416811,0.0,0.4786941823416811,0.4786941823416811,0.47869431879777424,0.0,0.47869431879777424,0.47869431879777424
12,0.24731255124834425,0.004431801389037648,0.2322586513743071,0.00028702521784329527,0.5243630893716635,0.0,0.5243630893716635,0.5243630893716635,0.5180677937984357,0.0,0.5180677937984357,0.5180677937984357,0.5180677946531376,0.0,0.5180677946531376,0.5180677946531376
13,0.2216059291782257,0.007720240405129086,0.2484654376292525,0.00011198527813394143,0.562197099318253,0.0,0.562197099318253,0.562197099318253,0.5015369245076898,0.0,0.5015369245076898,0.5015369245076898,0.5015369246334862,0.0,0.5015369246334862,0.5015369246334862
14,0.2605843276769786,0.00394804948686267,0.21013912553497172,0.0005590785411985211,0.5226658365561934,0.0,0.5226658365561934,0.5226658365561934,0.5415906572342011,0.0,0.5415906572342011,0.5415906572342011,0.5415906606433617,0.0,0.5415906606433617,0.5415906606433617
